CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpDate,school_code
19647331933746,622710,03050,Active,Los Angeles,Los Angeles Unified,Granada Hills Charter High,10535 Zelzah Avenue,10535 Zelzah Ave.,Granada Hills,91344-5902,CA,10535 Zelzah Avenue,10535 Zelzah Ave.,Granada Hills,91344-5902,CA,(818) 360-2361,No Data,http://ghchs.com,07/01/1960,No Data,Y,0572,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,34.261787,-118.52343,Brian,Bauer,bbauer@ghchs.com,No Data,No Data,No Data,No Data,No Data,No Data,09/08/2017,1933746
19647331933795,622710,03052,Active,Los Angeles,Los Angeles Unified,Ulysses S. Grant Senior High,13000 Oxnard Street,13000 Oxnard St.,Van Nuys,91401-4114,CA,13000 Oxnard Street,13000 Oxnard St.,Van Nuys,91401-4114,CA,(818) 756-2700,No Data,www.granths.org,07/01/1959,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,34.179356,-118.4158,Pamela,Damonte,pdamonte@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1933795
19647331933852,622710,03064,Active,Los Angeles,Los Angeles Unified,Alexander Hamilton Senior High,2955 Robertson Boulevard,2955 Robertson Blvd.,Los Angeles,90034-3116,CA,2955 Robertson Boulevard,2955 Robertson Blvd.,Los Angeles,90034-3116,CA,(310) 280-1400,No Data,www.hamiltonhs-lausd-ca.schoolloop.com,07/01/1931,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,34.033458,-118.38968999999999,Brenda,Pensamiento,bpensami@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1933852
19647331934033,622710,03088,Active,Los Angeles,Los Angeles Unified,Hollywood Senior High,1521 North Highland Avenue,1521 North Highland Ave.,Los Angeles,90028-7001,CA,1521 North Highland Avenue,1521 North Highland Ave.,Los Angeles,90028-7001,CA,(323) 993-1700,No Data,www.lausd.k12.ca.us/hollywood_hs,07/01/1910,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.098357,-118.33872,Edward,Colacion,eac3110@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,02/16/2018,1934033
19647331934157,622710,03098,Active,Los Angeles,Los Angeles Unified,Huntington Park Senior High,6020 Miles Avenue,6020 Miles Ave.,Huntington Park,90255-3109,CA,6020 Miles Avenue,6020 Miles Ave.,Huntington Park,90255-3109,CA,(323) 826-2300,No Data,www.lausd.net/Huntinton_Park_HS,07/01/1909,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.986707,-118.21921,Carlos,Garibaldi,cgaribal@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1934157
19647331934371,622710,03106,Active,Los Angeles,Los Angeles Unified,Thomas Jefferson Senior High,1319 East 41st Street,1319 East 41st St.,Los Angeles,90011-3301,CA,1319 East 41st Street,1319 East 41st St.,Los Angeles,90011-3301,CA,(323) 521-1200,No Data,www.jefferson-lausd-ca.schoolloop.com,07/01/1917,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,34.009239,-118.25153999999999,Agustin,Gonzalez,agustin.gonzalez@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1934371
19647331934454,622710,03109,Active,Los Angeles,Los Angeles Unified,David Starr Jordan Senior High,2265 East 103rd Street,2265 East 103rd St.,Los Angeles,90002-3132,CA,2265 East 103rd Street,2265 East 103rd St.,Los Angeles,90002-3132,CA,(323) 568-4100,No Data,www.jhs-lausd-ca.schoolloop.com,07/01/1925,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,33.943160999999996,-118.23128999999999,Thomas,Gutierrez,tgutie1@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/31/2018,1934454
19647331935121,622710,03139,Active,Los Angeles,Los Angeles Unified,Abraham Lincoln Senior High,3501 North Broadway,3501 North Broadway,Los Angeles,90031-2856,CA,3501 North Broadway,3501 North Broadway,Los Angeles,90031-2856,CA,(323) 441-4600,No Data,www.lincolnhs.org,07/01/1878,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,34.073873,-118.20386,Rose Anne,Ruiz,rvr8954@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,07/27/2018,1935121
19647331935352,622710,03151,Active,Los Angeles,Los Angeles Unified,Los Angeles Senior High,4650 West Olympic Boulevard,4650 West Olympic Blvd.,Los Angeles,90019-1831,CA,4650 West Olympic Boulevard,4650 West Olympic Blvd.,Los Angeles,90019-1831,CA,(323) 900-2700,No Data,www.lausd.k12.ca.us/Los_Angeles_HS,07/01/1873,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,34.056695,-118.33316,Travis,Brandy,travis.brandy@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1935352
19647331935519,622710,03163,Active,Los Angeles,Los Angeles Unified,Manual Arts Senior High,4131 South Vermont Avenue,4131 South Vermont Ave.,Los Angeles,90037-1918,CA,4131 South Vermont Avenue,4131 South Vermont Ave.,Los Angeles,90037-1918,CA,(323) 846-7300,No Data,www.lausd.k12.ca.us/manual_arts_hs,07/01/1910,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,34.008208,-118.2916,Erica,Thomas,emt0904@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,05/11/2018,1935519
19647331935568,622710,03171,Active,Los Angeles,Los Angeles Unified,John Marshall Senior High,3939 Tracy Street,3939 Tracy St.,Los Angeles,90027-3207,CA,3939 Tracy Street,3939 Tracy St.,Los Angeles,90027-3207,CA,(323) 671-1400,No Data,www.lausd.k12.ca.us/Marshall_HS,07/01/1931,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.107762,-118.27756000000001,Gary,Garcia,gary.p.garcia@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1935568
19647331935865,622710,03193,Active,Los Angeles,Los Angeles Unified,James Monroe High,9229 Haskell Avenue,9229 Haskell Ave.,North Hills,91343-3114,CA,9229 Haskell Avenue,9229 Haskell Ave.,North Hills,91343-3114,CA,(818) 830-4200,No Data,www.monroehs.org,07/01/1958,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.237885,-118.47636999999999,Christopher,Rosas,crosas1@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1935865
19647331936160,622710,03209,Active,Los Angeles,Los Angeles Unified,Nathaniel Narbonne Senior High,24300 Western Avenue,24300 Western Ave.,Harbor City,90710-1742,CA,24300 Western Avenue,24300 Western Ave.,Harbor City,90710-1742,CA,(310) 257-7100,No Data,www.narbonnehsgauchos.com,07/01/1916,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,33.804075,-118.30731000000002,Gerald,Kobata,gkobata@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1936160
19647331936350,622710,03230,Active,Los Angeles,Los Angeles Unified,North Hollywood Senior High,5231 Colfax Avenue,5231 Colfax Ave.,North Hollywood,91601-3002,CA,5231 Colfax Avenue,5231 Colfax Ave.,North Hollywood,91601-3002,CA,(818) 753-6200,No Data,www.lausd.k12.ca.us/North_Hollywood_HS,07/01/1927,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.165883,-118.38781999999999,Ricardo,Rosales,rxr0552@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1936350
19647331937226,622710,03301,Active,Los Angeles,Los Angeles Unified,Reseda Charter High,18230 Kittridge Street,18230 Kittridge St.,Reseda,91335-6121,CA,18230 Kittridge Street,18230 Kittridge St.,Reseda,91335-6121,CA,(818) 758-3600,No Data,www.resedahs.net,07/01/1955,No Data,Y,2005,Locally funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.190181,-118.53052,Melanie,Welsh,melanie.welsh@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,09/11/2018,1937226
19647331937424,622710,03315,Active,Los Angeles,Los Angeles Unified,Theodore Roosevelt Senior High,456 South Mathews Street,456 South Mathews St.,Los Angeles,90033-4350,CA,456 South Mathews Street,456 South Mathews St.,Los Angeles,90033-4350,CA,(323) 780-6500,No Data,www.rooseveltlausd.org,07/01/2010,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,34.039171,-118.21118999999999,Benjamin,Gertner,ben.gertner@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1937424
19647331937622,622710,03325,Active,Los Angeles,Los Angeles Unified,San Fernando Senior High,11133 O'Melveny Avenue,11133 O'Melveny Ave.,San Fernando,91340-4426,CA,11133 O'Melveny Avenue,11133 O'Melveny Ave.,San Fernando,91340-4426,CA,(818) 898-7600,No Data,www.lausd.k12.ca.us/San_Fernando_HS,07/01/1952,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.272472,-118.4421,Florentina,Mendoza-Werner,frm9012@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1937622
19647331937838,622710,03330,Active,Los Angeles,Los Angeles Unified,San Pedro Senior High,1001 West 15th Street,1001 West 15th St.,San Pedro,90731-3925,CA,1001 West 15th Street,1001 West 15th St.,San Pedro,90731-3925,CA,(310) 241-5800,No Data,www.lausd.k12.ca.us/San_Pedro_HS,07/01/1909,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,33.73059,-118.29906000000001,Jeanette,Stevens,jls6008@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1937838
19647331938307,622710,03364,Active,Los Angeles,Los Angeles Unified,South Gate Senior High,3351 Firestone Boulevard,3351 Firestone Blvd.,South Gate,90280-2937,CA,3351 Firestone Boulevard,3351 Firestone Blvd.,South Gate,90280-2937,CA,(323) 568-5600,No Data,www.lausd.k12.ca.us/south_gate_hs,07/01/1932,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,33.954632000000004,-118.20975,Leo,Gonzalez,lgonza7@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,07/27/2018,1938307
19647331938554,622710,03385,Active,Los Angeles,Los Angeles Unified,Sylmar Charter High,13050 Borden Avenue,13050 Borden Ave.,Sylmar,91342-4251,CA,13050 Borden Avenue,13050 Borden Ave.,Sylmar,91342-4251,CA,(818) 833-3700,No Data,www.lausd.k12.ca.us/sylmar_hs,07/01/1961,No Data,Y,1834,Locally funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,34.307294,-118.4428,Rodney,Wright,rodney.wright@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,07/26/2018,1938554
19647331938612,622710,03387,Active,Los Angeles,Los Angeles Unified,Taft Charter High,5461 Winnetka Avenue,5461 Winnetka Ave.,Woodland Hills,91364-2548,CA,5461 Winnetka Avenue,5461 Winnetka Ave.,Woodland Hills,91364-2548,CA,(818) 227-3600,No Data,www.lausd.k12.ca.us/Taft_HS,07/01/1960,No Data,Y,1580,Locally funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.16939,-118.57103000000001,Daniel,Steiner,daniel.steiner@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1938612
19647331938885,622710,03413,Active,Los Angeles,Los Angeles Unified,University High School Charter,11800 Texas Avenue,11800 Texas Ave.,Los Angeles,90025-1402,CA,11800 Texas Avenue,11800 Texas Ave.,Los Angeles,90025-1402,CA,(310) 914-3506,No Data,www.universitywildcats.org,07/01/1922,No Data,Y,2006,Locally funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,34.045716,-118.46133,Claudia,Middleton,cvr6481@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,12/19/2018,1938885
19647331938968,622710,03424,Active,Los Angeles,Los Angeles Unified,Van Nuys Senior High,6535 Cedros Avenue,6535 Cedros Ave.,Van Nuys,91411-1506,CA,6535 Cedros Avenue,6535 Cedros Ave.,Van Nuys,91411-1506,CA,(818) 778-6800,No Data,www.lausd.k12.ca.us/vnhs,07/01/1915,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,34.189555,-118.45313999999999,Yolanda,Gardea,ygardea@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1938968
19647331939040,622710,03429,Active,Los Angeles,Los Angeles Unified,Venice Senior High,13000 Venice Boulevard,13000 Venice Blvd.,Los Angeles,90066-3512,CA,13000 Venice Boulevard,13000 Venice Blvd.,Los Angeles,90066-3512,CA,(310) 577-4200,No Data,www.venicehs-lausd-ca.schoolloop.com,07/01/1925,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,33.998855999999996,-118.44283,Marcia,Haskin,marcia.haskin@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,06/04/2018,1939040
19647331939107,622710,03430,Active,Los Angeles,Los Angeles Unified,Verdugo Hills Senior High,10625 Plainview Avenue,10625 Plainview Ave.,Tujunga,91042-1723,CA,10625 Plainview Avenue,10625 Plainview Ave.,Tujunga,91042-1723,CA,(818) 951-5400,No Data,www.lausd.net/Verdugo_HS,07/01/1936,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.261842,-118.29798000000001,Arturo,Barcenas,axb2343@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1939107
19647331939305,622710,03444,Active,Los Angeles,Los Angeles Unified,George Washington Preparatory High,10860 South Denker Avenue,10860 South Denker Ave.,Los Angeles,90047-4622,CA,10860 South Denker Avenue,10860 South Denker Ave.,Los Angeles,90047-4622,CA,(323) 418-4000,No Data,www.washingtonprephs-lausd-ca.schoolloop.com,07/01/1927,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,33.937748,-118.30461000000001,Dechele,Byrd,dbyrd1@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1939305
19647331939479,622710,03455,Active,Los Angeles,Los Angeles Unified,WESM Health/Sports Medicine,7400 West Manchester Avenue,7400 West Manchester Ave.,Los Angeles,90045-2322,CA,7400 West Manchester Avenue,7400 West Manchester Ave.,Los Angeles,90045-2322,CA,(310) 338-2400,No Data,www.westchesterhs-lausd-ca.schoolloop.com,07/01/1948,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,33.95967,-118.42643999999999,Janet,Mack,janet.mack@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,07/27/2018,1939479
19647331939859,622710,03466,Active,Los Angeles,Los Angeles Unified,Woodrow Wilson Senior High,4500 Multnomah Street,4500 Multnomah St.,Los Angeles,90032-3703,CA,4500 Multnomah Street,4500 Multnomah St.,Los Angeles,90032-3703,CA,(323) 276-1600,No Data,www.ibwilsonmules.com,07/01/1969,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.070754,-118.18616000000002,Gilberto,Martinez,glm8490@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1939859
19647331939941,622710,03108,Active,Los Angeles,Los Angeles Unified,John F. Kennedy High,11254 Gothic Avenue,11254 Gothic Ave.,Granada Hills,91344-3709,CA,11254 Gothic Avenue,11254 Gothic Ave.,Granada Hills,91344-3709,CA,(818) 271-2900,No Data,www.lausd.k12.ca.us/Kennedy_HS,07/01/1971,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,34.274661,-118.48845,Richard,Chavez,richard.chavez@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,1939941
19647331995836,622710,04593,Active,Los Angeles,Los Angeles Unified,Palisades Charter High,15777 Bowdoin Street,15777 Bowdoin St.,Pacific Palisades,90272-3523,CA,15777 Bowdoin Street,15777 Bowdoin St.,Pacific Palisades,90272-3523,CA,(310) 230-6623,No Data,http://palihigh.org,03/23/1995,No Data,Y,0037,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,34.044632,-118.5333,Pamela,Magee,pmagee@palihigh.org,No Data,No Data,No Data,No Data,No Data,No Data,12/05/2016,1995836
19647331996610,622710,10517,Active,Los Angeles,Los Angeles Unified,Los Angeles Leadership Academy,234 East Avenue 33,234 East Avenue 33,Los Angeles,90031-1937,CA,234 East Avenue 33,234 East Avenue 33,Los Angeles,90031-1937,CA,(323) 227-7719,No Data,http://laleadership.org,09/03/2002,No Data,Y,0461,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,6-12,6-12,C,N,34.083354,-118.21081000000001,Cynthia,Cuprill,ccuprill@laleadership.org,No Data,No Data,No Data,No Data,No Data,No Data,12/05/2016,1996610
19647336016885,622710,02983,Active,Los Angeles,Los Angeles Unified,Elizabeth Learning Center,4811 Elizabeth Street,4811 Elizabeth St.,Cudahy,90201-5205,CA,4811 Elizabeth Street,4811 Elizabeth St.,Cudahy,90201-5205,CA,(323) 271-3600,No Data,www.elizabethlc.org,07/01/1927,No Data,N,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,N,N,33.962874,-118.18248999999999,Nora,Gonzalez,ngonzale@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,6016885
19647336019715,622710,03426,Active,Los Angeles,Los Angeles Unified,Vaughn Next Century Learning Center,13330 Vaughn Street,13330 Vaughn St.,San Fernando,91340-2216,CA,13330 Vaughn Street,13330 Vaughn St.,San Fernando,91340-2216,CA,(818) 896-7461,No Data,http://myvaughncharter.com,07/01/1954,No Data,Y,0016,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,P-12,K-12,N,N,34.279674,-118.42093999999999,Fidel,Ramirez,framirez@myvaughncharter.com,No Data,No Data,No Data,No Data,No Data,No Data,11/20/2018,6019715
19647336058002,622710,03029,Active,Los Angeles,Los Angeles Unified,Robert Fulton College Preparatory,7477 Kester Avenue,7477 Kester Ave.,Van Nuys,91405-1722,CA,7477 Kester Avenue,7477 Kester Ave.,Van Nuys,91405-1722,CA,(818) 947-2100,No Data,www.lausd.net/Fulton_College_Prep,07/01/1950,No Data,N,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,6-12,6-12,N,N,34.206434,-118.45752,Raquel,George,rgeorge@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,6058002
19647336061451,622710,03017,Active,Los Angeles,Los Angeles Unified,Foshay Learning Center,3751 South Harvard Boulevard,3751 South Harvard Blvd.,Los Angeles,90018-4546,CA,3751 South Harvard Boulevard,3751 South Harvard Blvd.,Los Angeles,90018-4546,CA,(323) 373-2700,No Data,www.lausd.net/Foshay_LC,07/01/1924,No Data,N,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,C,N,34.018928,-118.30623999999999,Tracy,Triplett-Murray,tracy.triplettmurray@lausd.net,No Data,No Data,No Data,No Data,No Data,No Data,10/30/2017,6061451
